name,image_id,confidence,xmin,ymin,xmax,ymax
starfish,001086,0.628285229,1724,233,1985,396
starfish,001086,0.837147892,921,746,1214,899
starfish,001086,0.852282643,1793,1667,2021,1860
starfish,001086,0.881257832,1475,1676,1753,1909
starfish,001086,0.88289547,1631,1426,1964,1676
holothurian,001087,0.384367675,3729,1501,3840,1844
starfish,001087,0.782542884,2078,1158,2234,1392
starfish,001087,0.819413841,470,1257,634,1449
holothurian,001088,0.254433125,12,1483,237,1680
starfish,001088,0.549645305,3119,2040,3380,2160
holothurian,001088,0.775639713,1121,562,1252,829
starfish,001088,0.855391264,617,1027,836,1259
starfish,001089,0.464616448,2779,627,3051,732
starfish,001089,0.477526009,3626,829,3784,964
starfish,001089,0.757731378,1654,583,1825,795
starfish,001090,0.898890615,1544,1572,1860,1965
holothurian,001091,0.922861099,1265,178,1930,537
starfish,001092,0.902569592,3,387,546,765
holothurian,001092,0.910845339,2018,493,2771,854
starfish,001092,0.917223215,59,1770,658,2156
holothurian,001093,0.796510696,572,192,735,481
holothurian,001093,0.90183562,1922,1145,2580,1495
starfish,001093,0.911287427,302,997,769,1329
holothurian,001094,0.280856967,2002,428,2610,938
holothurian,001094,0.658251047,2331,689,2621,905
holothurian,001094,0.805240989,3375,100,3840,440
starfish,001095,0.283783436,576,1536,978,1868
starfish,001095,0.682798922,0,7,298,404
starfish,001095,0.7654441,1085,8,1305,189
starfish,001095,0.847800255,1352,24,1648,247
holothurian,001095,0.870517135,423,1163,768,1446
holothurian,001095,0.900256276,1395,397,1879,646
starfish,001096,0.769500792,2917,57,3118,251
holothurian,001096,0.855925024,1085,1545,1461,1904
starfish,001096,0.892869592,2157,0,2481,343
starfish,001096,0.902709842,2496,106,2923,454
starfish,001096,0.908593714,389,11,1239,665
holothurian,001096,0.919897497,2511,747,3077,1148
holothurian,001097,0.520620644,56,1351,216,1592
holothurian,001097,0.831872046,2091,1415,2369,1687
starfish,001097,0.850912988,3443,325,3840,708
starfish,001097,0.890641391,3095,228,3462,568
holothurian,001097,0.911999464,3326,978,3837,1368
starfish,001097,0.912232339,1772,166,2334,681
starfish,001098,0.832233787,2219,1109,2421,1407
holothurian,001098,0.882249355,2754,332,3396,618
starfish,001098,0.898158729,1721,1050,2135,1558
starfish,001098,0.914866447,423,141,1186,804
starfish,001098,0.915576816,1186,1153,1645,1608
starfish,001099,0.883011401,2785,466,3294,789
holothurian,001099,0.889346838,1524,962,2464,1351
holothurian,001100,0.881772637,2605,883,3290,1311
starfish,001100,0.890642822,2691,1158,3319,1637
starfish,001100,0.921197712,2820,336,3372,809
holothurian,001101,0.839088261,1540,6,1784,301
starfish,001101,0.846658766,2857,26,3441,280
holothurian,001101,0.902107835,1679,1058,2313,1649
starfish,001101,0.916523159,1809,1431,2450,1988
starfish,001101,0.925824046,1816,500,2329,1007
starfish,001102,0.691074967,1953,177,2180,402
starfish,001102,0.839594543,1867,526,2191,696
holothurian,001102,0.88964504,969,642,1248,1087
holothurian,001102,0.908740997,2251,127,2713,635
starfish,001102,0.91474998,2306,764,2846,1133
starfish,001102,0.928510964,1356,1412,1885,1996
echinus,001103,0.428914577,1962,431,2309,717
starfish,001103,0.483270109,658,850,880,1009
starfish,001103,0.507893264,686,2030,1020,2160
starfish,001103,0.576282322,2658,67,2918,282
starfish,001103,0.822055459,2732,788,2990,1039
holothurian,001103,0.867244124,983,857,1389,1152
starfish,001103,0.881403446,699,1133,954,1325
starfish,001103,0.896495879,1131,1207,1561,1499
holothurian,001103,0.897553742,2364,1369,2809,1625
starfish,001104,0.552647889,2229,118,2394,259
starfish,001104,0.766764283,499,302,789,515
starfish,001104,0.825911939,2812,1902,3049,2058
starfish,001104,0.834598124,681,618,967,789
holothurian,001104,0.852155864,1591,1627,1809,2150
holothurian,001104,0.87156117,2235,543,2538,707
starfish,001104,0.8835724,1142,634,1565,846
holothurian,001104,0.899047136,839,185,1381,508
starfish,001104,0.909743309,1774,1818,2139,2153
holothurian,001104,0.924730897,4,1124,622,1588
starfish,001104,0.926182389,1159,1338,1580,1799
echinus,001105,0.394852817,1382,1960,1809,2160
holothurian,001105,0.674683213,801,1,1024,195
holothurian,001105,0.752063453,2120,1594,2446,1795
starfish,001105,0.859605968,50,84,516,520
starfish,001105,0.864464998,0,476,453,1239
holothurian,001105,0.878706515,1708,462,2047,666
holothurian,001105,0.88101691,2897,1303,3167,1507
starfish,001105,0.890711546,2227,1796,2637,2108
starfish,001105,0.910966039,395,951,956,1472
echinus,001106,0.356063604,2516,1781,2844,2107
holothurian,001106,0.921951115,899,600,1515,948
starfish,001107,0.598734558,386,1599,719,1850
holothurian,001107,0.72024554,0,128,483,356
starfish,001107,0.822077632,1419,45,1651,266
starfish,001107,0.850000262,1377,503,1713,900
holothurian,001107,0.858317435,2808,528,3307,843
starfish,001107,0.889316559,930,0,1279,396
holothurian,001108,0.63033998,2270,1634,2511,1886
starfish,001108,0.768934846,844,756,1070,1037
starfish,001108,0.874800801,1196,467,1427,815
holothurian,001108,0.902114868,2542,1210,3010,1499
starfish,001108,0.907780826,925,1374,1383,1879
starfish,001108,0.913317561,252,958,791,1621
holothurian,001108,0.917779744,1778,194,2204,626
starfish,001109,0.480243623,3300,1318,3476,1499
starfish,001109,0.674162567,1556,97,1722,199
holothurian,001109,0.854150832,2567,1749,2902,1976
starfish,001109,0.883191586,1245,1403,1570,1753
holothurian,001109,0.8954041,1827,1015,2124,1455
starfish,001110,0.878492475,1586,1250,1794,1414
scallop,001111,0.643276453,82,1591,192,1701
starfish,001111,0.880809903,3175,1534,3604,1894
starfish,001112,0.898224115,2878,435,3185,620
holothurian,001113,0.854289234,1324,1625,2267,2075
scallop,001114,0.904129744,1186,1671,2252,2159
holothurian,001115,0.706599832,424,547,678,658
scallop,001115,0.891075015,1971,1209,2324,1526
scallop,001116,0.283281982,2835,1947,3276,2160
starfish,001116,0.390639544,361,13,587,147
starfish,001116,0.406342745,0,1686,398,2147
starfish,001116,0.41636005,3050,21,3310,177
starfish,001116,0.537478685,2197,2,2514,160
starfish,001116,0.830382943,1448,144,1938,518
starfish,001116,0.867263079,818,409,1423,788
starfish,001116,0.871342003,1357,493,2003,1071
holothurian,001116,0.881509781,808,1174,1307,2160
starfish,001116,0.907576263,226,725,1044,1512
holothurian,001117,0.720410764,116,1325,691,1832
holothurian,001117,0.879232645,1464,948,2535,1332
starfish,001118,0.890431404,566,1297,1171,2160
holothurian,001119,0.843338251,1869,1432,2340,1886
holothurian,001120,0.558301866,162,1668,618,1870
echinus,001120,0.720756173,804,1343,1060,1566
starfish,001120,0.88645947,2307,17,2712,277
holothurian,001120,0.901043355,2570,275,3420,645
holothurian,001121,0.910640359,1484,1018,1992,1352
holothurian,001122,0.910183728,1336,674,1974,1159
holothurian,001123,0.385610163,774,314,1320,783
starfish,001123,0.573546112,1302,68,1547,314
holothurian,001123,0.735267639,587,479,804,626
holothurian,001123,0.890589297,1780,1480,2201,1793
starfish,001123,0.897562027,1274,392,1685,765
starfish,001124,0.54937923,755,1339,1230,1658
starfish,001124,0.837316573,2003,1084,2204,1231
starfish,001125,0.420840561,1490,461,1662,628
starfish,001125,0.512345433,3044,1287,3254,1441
holothurian,001125,0.573392749,1850,1369,2007,1648
starfish,001125,0.579665482,914,138,1030,224
holothurian,001125,0.624744713,1875,365,2001,508
starfish,001125,0.762299955,3389,626,3594,803
starfish,001125,0.877762914,2682,358,2925,586
starfish,001126,0.27157101,1498,1704,1614,1846
starfish,001126,0.804872394,857,507,990,641
starfish,001126,0.812982619,2300,1809,2454,1982
starfish,001126,0.854738891,501,1525,669,1727
starfish,001126,0.855362177,2100,1791,2288,2032
starfish,001126,0.859583616,1768,1711,1939,1872
starfish,001126,0.889491498,1844,130,2084,350
starfish,001127,0.498394668,3204,841,3347,998
starfish,001127,0.748068154,2247,1574,2459,1767
starfish,001127,0.749151409,2399,127,2576,375
starfish,001127,0.887770176,2894,868,3153,1087
starfish,001128,0.411099613,1773,302,1908,428
starfish,001128,0.469670594,3769,1018,3840,1178
holothurian,001128,0.786752284,3211,1256,3411,1398
starfish,001128,0.823342383,1653,1011,1803,1106
starfish,001128,0.844000876,3655,1521,3840,1740
starfish,001128,0.865845621,1690,1502,1883,1710
starfish,001128,0.878677726,3522,1658,3795,1932
starfish,001129,0.460366994,2062,483,2217,590
starfish,001129,0.487904578,1374,424,1510,513
starfish,001129,0.749893546,1653,1133,1806,1244
starfish,001129,0.752959192,1578,684,1786,774
starfish,001129,0.769936383,1570,1348,1781,1489
holothurian,001129,0.835100174,2519,283,2677,566
starfish,001129,0.861325979,2384,93,2580,290
starfish,001130,0.805840254,439,973,625,1154
starfish,001130,0.855339527,312,1473,718,1625
starfish,001130,0.870798171,843,1243,1107,1468
holothurian,001130,0.913838029,1612,892,1957,1473
starfish,001130,0.916476786,1407,518,1780,909
holothurian,001131,0.877331376,2160,1205,2633,1492
starfish,001131,0.91973418,2971,499,3584,978
holothurian,001132,0.912339628,1553,277,2190,905
holothurian,001133,0.858127236,2100,437,2638,853
starfish,001134,0.920760274,836,1190,1464,1864
holothurian,001134,0.92452842,2087,1201,2661,1774
holothurian,001135,0.908655286,1527,1277,2419,1985
starfish,001135,0.913504899,325,1059,952,1831
holothurian,001136,0.305743247,3324,1677,3840,2153
starfish,001136,0.902288198,511,131,1929,1652
holothurian,001137,0.9010216,3049,112,3840,650
starfish,001137,0.92254746,2013,98,2554,716
starfish,001138,0.875537932,884,616,1756,1510
holothurian,001138,0.909174085,2717,287,3300,1002
holothurian,001139,0.89788276,735,1099,1748,2160
starfish,001140,0.842531621,1066,387,1648,1002
holothurian,001140,0.916639388,2105,383,2804,876
starfish,001141,0.42044881,2622,0,2798,73
starfish,001141,0.782937467,1877,597,2074,870
holothurian,001141,0.797646105,2263,710,2524,875
starfish,001141,0.886775792,1975,1905,2404,2160
holothurian,001142,0.401783168,669,903,1424,2160
scallop,001142,0.453283846,1841,1414,3069,2157
holothurian,001143,0.416861534,583,153,1612,1081
holothurian,001143,0.861127913,1623,273,2428,747
starfish,001143,0.897200525,2457,485,3094,1435
echinus,001144,0.848496437,1939,1109,2715,1845
starfish,001145,0.756321907,2528,6,2953,182
holothurian,001145,0.871128321,2766,1459,3428,1691
starfish,001145,0.914680719,636,1347,1096,1667
holothurian,001146,0.893967569,1843,419,2592,721
starfish,001147,0.875883162,231,213,548,500
starfish,001147,0.884525299,2578,1103,3024,1517
starfish,001147,0.890941083,771,347,1246,607
starfish,001147,0.906921744,1983,1105,2585,1615
starfish,001147,0.907370329,3047,1264,3797,1757
starfish,001147,0.911686242,578,1294,1180,2018
starfish,001148,0.873320162,17,138,1174,978
starfish,001148,0.921383679,1260,225,2090,837
starfish,001148,0.923655272,2121,397,3355,1129
starfish,001149,0.829279482,3388,1006,3812,1255
starfish,001149,0.87116462,1026,543,1332,790
starfish,001149,0.874180853,3569,1705,3840,2153
starfish,001149,0.900949299,972,1870,1417,2159
holothurian,001150,0.339960545,2460,592,3170,1685
starfish,001150,0.447298378,2441,584,3157,1640
holothurian,001150,0.806937993,999,167,2022,831
starfish,001150,0.858805895,240,1038,535,1219
holothurian,001150,0.895657837,1979,246,2702,779
holothurian,001151,0.727068186,1209,1537,1543,1898
starfish,001151,0.855382085,2802,584,3286,850
starfish,001152,0.863503873,2585,1157,3140,1790
starfish,001152,0.883193135,1590,1162,1942,1612
starfish,001152,0.913152218,1230,380,1598,753
starfish,001153,0.300346434,415,904,562,1010
starfish,001153,0.857683301,745,1280,1025,1453
starfish,001154,0.648984551,2826,666,3079,851
starfish,001154,0.862477422,243,517,500,835
starfish,001154,0.902605951,1888,918,2351,1197
starfish,001155,0.41195488,721,1743,885,1864
starfish,001155,0.659291923,2422,729,2554,870
holothurian,001155,0.88926661,2199,1145,2517,1397
starfish,001155,0.916471004,2760,1203,3116,1506
starfish,001156,0.711523473,1633,1038,1760,1173
starfish,001156,0.786124408,3048,480,3167,600
holothurian,001156,0.829376101,1536,1426,1721,1615
starfish,001156,0.868467689,1894,1406,2099,1638
starfish,001157,0.517725289,1348,1328,1467,1421
starfish,001157,0.726895332,1463,1294,1578,1392
starfish,001157,0.751100957,1337,1371,1482,1500
starfish,001158,0.896033227,2244,320,2570,648
starfish,001158,0.896575749,1836,301,2255,721
starfish,001158,0.899708986,1120,1748,1423,2043
starfish,001158,0.910022795,691,247,1098,603
starfish,001159,0.746404886,3713,1627,3840,1886
starfish,001159,0.895248413,1570,830,1850,1094
starfish,001159,0.902665496,1320,353,1651,703
starfish,001159,0.903663993,1256,866,1559,1217
starfish,001160,0.901203752,1106,1056,1447,1331
starfish,001161,0.703894079,2833,769,2947,837
starfish,001161,0.769706309,2690,779,2840,857
holothurian,001161,0.868208528,1506,1418,2073,1705
starfish,001161,0.893337727,622,1108,929,1398
starfish,001162,0.258038819,3436,24,3554,111
starfish,001162,0.386847824,2220,54,2345,136
starfish,001162,0.39328891,0,1347,91,1671
starfish,001162,0.580507934,2163,249,2258,362
starfish,001162,0.814858019,2288,631,2466,756
starfish,001162,0.896131992,757,1380,1004,1684
starfish,001163,0.329280019,2022,670,2143,878
starfish,001163,0.618662655,2260,1587,2360,1735
starfish,001163,0.756514847,2193,1014,2303,1167
starfish,001163,0.781147063,2213,1791,2343,1982
starfish,001163,0.839659572,1730,1291,1931,1532
starfish,001163,0.839664817,1918,1083,2043,1258
starfish,001163,0.897084355,1459,1362,1688,1628
holothurian,001164,0.913286269,2167,1309,3211,2149
holothurian,001165,0.36533612,1925,798,2137,900
holothurian,001165,0.602715254,1209,981,2194,1769
holothurian,001166,0.446526408,0,893,104,1527
echinus,001166,0.666761935,502,45,1142,578
echinus,001166,0.696997523,1021,415,1676,938
holothurian,001166,0.727926075,2069,1823,2510,2160
echinus,001166,0.766541004,3205,1233,3731,1631
echinus,001166,0.850309193,968,1571,1767,2160
echinus,001166,0.869832575,1848,10,2301,482
starfish,001166,0.87707603,2956,1079,3273,1628
echinus,001166,0.880072057,1170,8,1842,545
starfish,001166,0.898265421,0,16,650,638
echinus,001167,0.347144186,3683,1834,3840,2154
echinus,001167,0.452315688,2699,56,2924,342
echinus,001167,0.504970431,1041,761,1415,939
echinus,001167,0.60050863,2475,11,2777,200
echinus,001167,0.607551515,782,517,1133,949
echinus,001167,0.733290374,2801,49,3145,519
echinus,001167,0.788135409,1790,848,2228,1214
echinus,001167,0.822781444,2475,534,2842,928
echinus,001167,0.84330076,1497,560,1878,930
echinus,001167,0.871804237,1506,1623,2011,2133
echinus,001167,0.877298713,3068,103,3584,691
echinus,001167,0.89088732,1859,373,2393,944
holothurian,001167,0.891563356,907,945,1169,1345
starfish,001167,0.900849938,1231,449,1600,904
starfish,001167,0.907588303,3277,1683,3810,2160
echinus,001168,0.374454647,938,1117,1306,1543
echinus,001168,0.378315479,1799,805,2045,1076
echinus,001168,0.39859277,460,21,683,226
starfish,001168,0.422624409,3338,1873,3574,1969
echinus,001168,0.519961894,793,1538,1101,1842
echinus,001168,0.604114652,2511,1265,2759,1466
echinus,001168,0.659983933,1284,1171,1546,1392
echinus,001168,0.681703448,552,1627,873,1941
echinus,001168,0.740898132,1790,923,2101,1290
echinus,001168,0.746969998,1809,470,2002,702
echinus,001168,0.76146239,985,1591,1274,1936
echinus,001168,0.782787979,666,17,948,235
echinus,001168,0.823188841,887,840,1238,1184
echinus,001168,0.842252612,1997,1796,2263,2144
echinus,001168,0.8423751,1415,1484,1816,1826
echinus,001168,0.849204361,1542,1193,1955,1513
echinus,001168,0.859814823,1995,493,2275,777
holothurian,001168,0.860874474,2330,1707,2544,2127
echinus,001168,0.876074433,2283,555,2585,834
holothurian,001168,0.879941583,1467,1776,1922,2021
starfish,001168,0.886899114,944,1122,1303,1564
echinus,001169,0.271679312,2165,788,2393,981
echinus,001169,0.544487536,2166,602,2375,790
echinus,001169,0.566406846,2,799,228,1129
echinus,001169,0.639354646,2700,1680,3053,1999
echinus,001169,0.812310755,1367,246,1675,508
echinus,001169,0.835009158,2368,646,2616,876
echinus,001169,0.835524261,3196,1071,3586,1332
echinus,001169,0.849058628,182,557,615,878
echinus,001170,0.8510921,1676,1098,2024,1493
holothurian,001170,0.917846799,2390,806,2788,1289
starfish,001171,0.371188581,2448,1466,2539,1586
starfish,001171,0.455899537,3433,1872,3573,2003
starfish,001171,0.520313561,76,0,293,128
starfish,001171,0.539110661,1130,1517,1246,1620
starfish,001171,0.596120298,2863,1071,2991,1171
starfish,001171,0.668426335,2393,1352,2487,1464
starfish,001171,0.791369557,1601,1121,1728,1298
starfish,001171,0.815859795,2258,1174,2386,1385
starfish,001171,0.833646238,720,74,926,250
starfish,001172,0.901421607,2619,1023,2883,1330
holothurian,001173,0.896226227,3033,1135,3556,1786
starfish,001174,0.897233367,2482,459,2899,890
echinus,001175,0.846617997,746,8,1113,247
echinus,001175,0.877450347,1217,371,1997,1216
echinus,001175,0.889843702,1934,468,2620,1138
holothurian,001176,0.818147361,1716,761,2108,888
echinus,001176,0.869044125,1652,1067,2004,1452
echinus,001177,0.90542227,1450,227,2183,1001
starfish,001178,0.759998679,1779,1142,2399,1382
starfish,001178,0.778451562,660,900,1010,1048
starfish,001178,0.801469803,0,17,298,355
starfish,001178,0.847376883,2264,53,2602,225
holothurian,001178,0.864189327,1775,1236,2660,2087
starfish,001178,0.879061759,1235,19,1505,226
starfish,001178,0.888564229,1989,155,2388,451
starfish,001178,0.917132616,62,457,652,899
starfish,001178,0.918301404,2551,1133,3712,2121
starfish,001179,0.64530468,1,9,220,168
starfish,001179,0.853787422,1,1266,437,1869
starfish,001179,0.854557037,3242,141,3623,484
starfish,001179,0.887751043,313,1613,751,2151
starfish,001180,0.787196815,907,1245,1215,1416
starfish,001180,0.79217273,611,1318,877,1601
starfish,001180,0.812391996,2029,665,2299,793
starfish,001180,0.845008016,500,732,698,934
starfish,001180,0.874845266,2035,1511,2248,1749
starfish,001180,0.885757148,261,609,501,896
starfish,001180,0.90088135,1080,1349,1487,1623
